start_year,end_year,variable,estimate,pvalue,ame_estimate,ame_pvalue,mem_estimate,mem_pvalue
1993,1998,eci,6.2219348989642,0.105439301457662,1.37800922334046,0.0116841135765361,1.37800922333989,0.0116870001927809
1993,1999,eci,5.35727795807547,0.155060417751151,1.08090595737823,0.0239273201537133,1.08090595737831,0.0239265927513843
1993,2000,eci,6.18313397910688,0.0965048488150461,0.986446297043063,0.0196760785981571,0.98644629704318,0.0196752259608324
1993,2001,eci,5.6830576081231,0.0779214493954839,1.02946017595476,0.00624207354464396,1.02946017595664,0.00624168327485559
1993,2002,eci,5.0554136399852,0.0439469120634676,0.897891546463176,0.0100231402812122,0.897891546461029,0.0100283751668632
1993,2003,eci,3.73432783027636,0.0515902116071005,0.550942377251689,0.0999221281542721,0.550942377250686,0.0999197251082061
1993,2004,eci,3.64807305581567,0.0449656304922634,0.387899101956077,0.228375283350165,0.387899101955637,0.228409942284331
1993,2005,eci,4.11241041202184,0.0259053507165177,0.271102309591416,0.3974855555474,0.271102309588161,0.397518366735652
1993,2006,eci,4.39854315265347,0.0142234432623632,0.243152974338445,0.439647658714328,0.243152974339915,0.439645983094224
1993,2007,eci,4.00570787653954,0.0136019898587968,0.132394112972163,0.668245690134623,0.132394112974192,0.668218406782492
1993,2008,eci,4.33385796886947,0.00872602635611175,0.0865166823484034,0.781712920371258,0.0865166823504259,0.781694783650815
1993,2009,eci,4.71717070304962,0.00570052796622133,0.111032865705345,0.712257830323157,0.111032865704916,0.712255832968029
1993,2010,eci,4.54148282592506,0.0113270638412595,0.0603961067954288,0.845299999283265,0.0603961067949884,0.845298517699905
1993,2011,eci,4.6457630795673,0.0137482679876012,-0.0218391566878149,0.946669997573611,-0.021839156686245,0.946669570168052
1993,2012,eci,4.22917298188139,0.0238199358827562,-0.0568807431050685,0.858522085382791,-0.0568807431041629,0.858520402472635
1993,2013,eci,3.99162993304736,0.0252469614609631,-0.0648785008581451,0.834235845894945,-0.064878500857324,0.834235085370833
1993,2014,eci,3.71084135735496,0.0346784072171414,-0.00879813732386239,0.976377289129217,-0.00879813732525263,0.976376887783222
1993,2015,eci,3.69991224066285,0.0359383012863292,-0.00609428085948251,0.983675503643135,-0.00609428086061848,0.983676746877094
1993,2016,eci,3.69161181505852,0.0366449226455989,-0.00540303293901116,0.985536368945342,-0.00540303294049424,0.985537502426478
1994,1998,eci,4.93241736310022,0.197948282836072,1.13113232207835,0.0455920705621692,1.13113232207863,0.0455903323623786
1994,1999,eci,3.94246015068857,0.313892044064803,0.795095224282973,0.109395761597152,0.795095224283423,0.109392961273511
1994,2000,eci,4.90620629369147,0.195796439519295,0.738097304476402,0.0948877023755748,0.738097304475637,0.0949144109236381
